DISTRICT_N,County #,Locale,Labor Force Diff,Employed Diff,Unemployed Level Diff,Unemployed Rate Diff,Median Age 10,Median Age Male 10,Median Age Female 10,# of Households 10,Avg Household Size 10,# of Families 10,Avg Family Size 10,# of Housing Units 10,County Population,CARES ESSER I 20,CRRSA ESSER II 21,ARP ESSER III 21,ESSER-SUPP 22,ESSER-SUPP 23,% County Infected 09/28/20,% County Deaths 09/28/20,% County Infected 10/30/20,% County Deaths 10/30/20,% County Infected 01/29/21,% County Deaths 01/29/21,% County Infected 07/28/2021,% County Deaths 07/28/2021,% County Infected 01/29/2022,% County Deaths 01/29/2022,% County Infected 07/29/2022,% County Deaths 07/29/2022,% County Infected 10/30/2022,% County Deaths 10/30/2022,% On Campus 09/28/20,% On Campus 10/30/20,% On Campus 01/29/21,% White Pop 10,% Black Pop 10,% Asian Pop 10,% Hispanic Pop 10,% Male Pop 10,% Female Pop 10,% Age 0-4 Pop 10,% Age 5-9 Pop 10,% Age 10-14 Pop 10,% Age 15-19 Pop 10,% Age 20-24 Pop 10,% Age 25-34 Pop 10,% Age 35-44 Pop 10,% Age 45-54 Pop 10,% Age 55-64 Pop 10,% Age 65-74 Pop 10,% Age 75-84 Pop 10,% Age 85-Up Pop 10,% HH 1 Male 10,% HH 1 Female 10,% HH Married-Child 10,% HH Married-noChild 10,% HH Male-Child 10,% HH Female-Child 10,% Housing Vacant 10,% Housing Owner Occup 10,% Housing Renter Occup 10,% Free or Reduced Lunch Diff 2019-2021,% Asian or Asian/Pacific Islander Students Diff 2019-2021,% Hispanic Students Diff 2019-2021,% Black or African American Students Diff 2019-2021,% White Students Diff 2019-2021,% Grades 1-8 Diff 2019-2021,% Grades 9-12 Diff 2019-2021,% Prek Diff 2019-2021,% K Diff 2019-2021,% ADA Diff 2019-2021,Total Public Schools Diff 2021-2022,Total Students Diff 2021-2022,% Total Operational Public Schools Diff 2021-2022,% School-wide Title I Diff 2021-2022,% Title I Eligible School Diff 2021-2022,Teachers:Students Diff 2021-2022,Staff:Students Diff 2021-2022,% Free or Reduced Lunch Diff 2021-2022,% Asian or Asian/Pacific Islander Students Diff 2021-2022,% Hispanic Students Diff 2021-2022,% Black or African American Students Diff 2021-2022,% White Students Diff 2021-2022,% Grades 1-8 Diff 2021-2022,% Grades 9-12 Diff 2021-2022,% Prek Diff 2021-2022,% K Diff 2021-2022,% ADA Diff 2021-2022,% Students Tested Math - Grade 3 Diff 2019-2021,% Students Tested Reading - Grade 3 Diff 2019-2021,% Students Tested Math - Grade 4 Diff 2019-2021,% Students Tested Reading - Grade 4 Diff 2019-2021,% Students Tested Math - Grade 5 Diff 2019-2021,% Students Tested Reading - Grade 5 Diff 2019-2021,% Students Tested Math - Grade 6 Diff 2019-2021,% Students Tested Reading - Grade 6 Diff 2019-2021,% Students Tested Math - Grade 7 Diff 2019-2021,% Students Tested Reading - Grade 7 Diff 2019-2021,% Students Tested Math - Grade 8 Diff 2019-2021,% Students Tested Reading - Grade 8 Diff 2019-2021,% Students Tested Math - Grade 3 Diff 2021-2022,% Students Tested Reading - Grade 3 Diff 2021-2022,% Students Tested Math - Grade 4 Diff 2021-2022,% Students Tested Reading - Grade 4 Diff 2021-2022,% Students Tested Math - Grade 5 Diff 2021-2022,% Students Tested Reading - Grade 5 Diff 2021-2022,% Students Tested Math - Grade 6 Diff 2021-2022,% Students Tested Reading - Grade 6 Diff 2021-2022,% Students Tested Math - Grade 7 Diff 2021-2022,% Students Tested Reading - Grade 7 Diff 2021-2022,% Students Tested Math - Grade 8 Diff 2021-2022,% Students Tested Reading - Grade 8 Diff 2021-2022,% Total Operational Public Schools Diff 2019-2022,% School-wide Title I Diff 2019-2022,% Title I Eligible School Diff 2019-2022,Teachers:Students Diff 2019-2022,Staff:Students Diff 2019-2022,% Free or Reduced Lunch Diff 2019-2022,% Asian or Asian/Pacific Islander Students Diff 2019-2022,% Hispanic Students Diff 2019-2022,% Black or African American Students Diff 2019-2022,% White Students Diff 2019-2022,% Grades 1-8 Diff 2019-2022,% Grades 9-12 Diff 2019-2022,% Prek Diff 2019-2022,% K Diff 2019-2022,% ADA Diff 2019-2022,% Students Tested Math - Grade 3 Diff 2019-2022,% Students Tested Reading - Grade 3 Diff 2019-2022,% Students Tested Math - Grade 4 Diff 2019-2022,% Students Tested Reading - Grade 4 Diff 2019-2022,% Students Tested Math - Grade 5 Diff 2019-2022,% Students Tested Reading - Grade 5 Diff 2019-2022,% Students Tested Math - Grade 6 Diff 2019-2022,% Students Tested Reading - Grade 6 Diff 2019-2022,% Students Tested Math - Grade 7 Diff 2019-2022,% Students Tested Reading - Grade 7 Diff 2019-2022,% Students Tested Math - Grade 8 Diff 2019-2022,% Students Tested Reading - Grade 8 Diff 2019-2022,AVG_Math_2022,AVG_Reading_2022,AVG_Math_2019,AVG_Reading_2019,AVG_Math_2021,AVG_Reading_2021,Label_Math (19-22),Label_Reading (19-22),Label_All (19-22),Label_Math (19-21),Label_Reading (19-21),Label_All (19-21),Label_Math (21-22),Label_Reading (21-22),Label_All (21-22)
102905,48203,42-Rural: Distant,0.015113438,0.043427888,-0.385103011,-0.393939394,36.99038462,35.78846154,38.33461538,24523,2.614423077,17622,3.121923077,27704,66553,83983,440262,989084,0,0,0.013462954,0.000570974,0.016648385,0.000631076,0.060042372,0.001352306,0.085450693,0.001682869,0.17984163,0.003050201,0.21324358,0.003410815,0.229831863,0.003485944,0.947960619,0.953846154,0.929848693,0.685956332,0.219378038,0.005165242,0.110527038,0.490987491,0.509012509,0.071246819,0.071917234,0.071734394,0.072008654,0.063628468,0.122137405,0.120415657,0.148070272,0.126038,0.075665463,0.042205665,0.014931968,0.114463973,0.12828773,0.226889043,0.292949476,0.030257309,0.097948864,0.114820964,0.649870055,0.235308981,0.024533652,0.00280112,0.02369281,0.069654528,-0.022347497,-0.068151789,0.121855135,0.00280112,0.040642672,0.014700399,0,-0.004201681,0,0.5,0,-0.027925503,-0.028358544,-0.996956911,55.23628692,-0.754068716,37.59968354,-0.326753226,-0.429073229,-0.918022905,1.510548523,-0.014039125,-0.010638243,0.147222222,0.147222222,0.029,0.029,0.069444444,0.05,-0.015151515,-0.054545455,-0.003389831,-0.044067797,0.046875,0.026742788,-0.113300493,-0.113300493,-0.103641457,-0.103641457,0.001454545,0.02,-0.007457627,0.033898305,0.040816327,0.085106383,-0.021276596,-0.002085941,0,0,0,0.010244573,-0.636366366,-0.996882253,55.39381153,-0.748241913,40.2883263,-0.341798606,-0.46798291,-0.908033575,1.517580872,0.026032959,0.00390577,0.017241379,0.017241379,-0.077647059,-0.077647059,0.071,0.071,-0.022496148,-0.022496148,0.037288136,0.037288136,0.024601064,0.024601064,0.880447083,0.93213688,0.898311508,0.925634127,0.877499957,0.93671514,0,0,0,0,1,0,-1,0,-1
31903,48061,13-City: Small,-0.059483758,-0.032421977,-0.364037237,-0.329268293,32.06383929,30.05089286,33.91607143,119631,3.325625,96579,3.736964286,141924,423163,6992788,29255551,65725039,0,0,0.053638905,0.00226154,0.057237991,0.002382061,0.08198023,0.002968123,0.104193892,0.003665254,0.214224779,0.004447459,0.279733814,0.004856285,0.300120757,0.004943721,0,0.227590449,0.332491441,0.870028556,0.005305007,0.006619566,0.880673034,0.481005367,0.518994633,0.088262518,0.094281424,0.092708385,0.087688937,0.065843632,0.127625425,0.127482645,0.11309389,0.092504062,0.060669096,0.037526463,0.012313525,0.072472854,0.091305765,0.323753877,0.228820289,0.033059993,0.142262457,0.157077027,0.566584933,0.27633804,-0.002443696,-0.026344419,0.000797984,-0.110581404,-0.02546398,0.000690194,0.040132136,-0.110156048,-0.076820562,0.002740132,0.032258065,-0.047254222,-0.0625,-0.03125,-0.03125,0.013432297,0.031018949,-0.996376617,231.8795416,-0.995730279,9.751978835,10.00936963,-0.455144046,-0.80949472,0.057625452,0.030977616,-0.018507114,-0.178857246,-0.177827703,-0.17978245,-0.171655295,-0.1381843,-0.14141085,-0.135539761,-0.147038555,-0.146495356,-0.156647493,-0.213896504,-0.181232134,0.216602472,0.219607748,0.195558118,0.199702166,0.172131379,0.179964957,0.17512194,0.190085431,0.195475348,0.207925838,0.215447154,0.221601711,-0.033203125,0.068080357,0.068080357,0.048477584,-0.79439521,-0.996385471,225.7444653,-0.995726872,8.56300992,9.72902726,-0.45476799,-0.801849336,-0.058878389,-0.048222665,-0.015817694,-0.000995696,0.002727704,-0.01938225,-0.006233062,0.010161225,0.013105109,0.015846193,0.015096989,0.020343761,0.018707284,-0.044532743,0.000208226,0.845859446,0.897751202,0.87223573,0.904343909,0.812995178,0.885875279,-1,-1,-1,-1,-1,-1,1,1,1
230905,48459,42-Rural: Distant,0.013215608,0.040836169,-0.400363967,-0.412698413,40.52592593,38.87407407,42.08888889,14925,2.59037037,10868,3.050740741,16613,41753,130484,668166,1501091,0,0,0.009316696,0.000263454,0.012238642,0.000383206,0.067492156,0.001317271,0.087993677,0.00191603,0.170670371,0.003927861,0.197925898,0.00447872,0.210188489,0.004598472,0.893939394,0.987304688,0.979980934,0.851357196,0.086901219,0.00381592,0.066473327,0.495102903,0.504897097,0.064438169,0.067974255,0.070441884,0.069831336,0.051667557,0.112162609,0.118471597,0.153934214,0.13358264,0.091175049,0.0496324,0.01668829,0.108274707,0.125695142,0.231758794,0.33078727,0.028609715,0.07638191,0.101607175,0.70926383,0.189128995,0.080227521,1.140487805,0.118891353,-0.464878049,-0.022246311,0.006157441,0.017392352,0.070243902,-0.164330104,0.042719234,0,0.011707317,0,0,0,0.038433692,0.017474692,-0.990864804,33.26550948,-0.951652971,194.4616683,-0.230143179,-0.541986315,-0.890887801,1.409293635,0.092473227,-0.045509195,0.013513514,0.013513514,0.020414031,0.00920069,-0.05937001,-0.070982726,0.162730924,0.162730924,0.080692641,0.080692641,0.054347826,0.054347826,-0.065789474,-0.065789474,0.032967033,0.044444444,0.024691358,0.0375,-0.038790157,-0.038790157,-0.058926233,-0.058926233,-0.075949367,-0.075949367,0,0.333333333,0,0.166392179,-0.681272085,-0.99013191,72.34490518,-0.945904927,103.5958293,-0.247269654,-0.539166123,-0.888990083,1.578531823,-0.087053011,-0.004734079,-0.053165007,-0.053165007,0.054054054,0.054054054,-0.036144578,-0.036144578,0.117628408,0.117628408,0.017011494,0.017011494,-0.025729224,-0.025729224,0.884549633,0.928826224,0.880166872,0.908656079,0.871364293,0.918460162,1,1,1,1,1,1,0,1,0
101858,48201,11-City: Large,-0.034466243,0.365596834,-0.83556192,-0.4,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,1114329,5611699,12607150,0,0,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0.087856874,0.001438263,0.201122138,0.002164077,0.244519103,0.002357359,0.258971321,0.002408915,0.072009292,0.238039673,0.228362523,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386,0.030471652,-0.071627742,-0.043180463,0.160089082,0.028326883,-0.010108493,-0.049312236,0.289209955,0.218844912,0.002334984,0.111111111,-0.015199599,-0.1,-0.1,-0.1,0.187970367,0.174718986,-0.821940424,3.152207636,-0.544083994,-0.588507715,6.182628839,-0.74562255,-0.960083603,11.16159556,0.011356144,-0.012255962,-0.178906842,-0.17872662,-0.171437316,-0.177514793,-0.14622729,-0.150388947,-0.115584208,-0.113853453,-0.119641583,-0.126587212,-0.086330057,-0.114427621,0.204702524,0.209883433,0.221107178,0.227800346,0.175910619,0.184057805,0.128093602,0.16805847,0.152662015,0.163983839,0.14464735,0.099996382,0.0125,0.0125,0.0125,0.065264939,-0.839112041,-0.816514655,2.854794377,-0.563770658,-0.522632293,6.386090324,-0.748193922,-0.96205197,14.67885007,0.23268629,-0.009949595,-0.010827001,-0.006354944,0.011763841,0.009847621,0.003960396,0.005988599,-0.002296204,0.035070979,0.014755706,0.01663837,0.045829879,-0.025873587,0.86785892,0.910016405,0.885248953,0.919851092,0.827915612,0.898712389,0,-1,-1,-1,-1,-1,1,1,1
101862,48201,12-City: Mid-size,-0.034466243,0.365596834,-0.83556192,-0.4,34.16996269,33.29347015,34.97966418,1435155,2.860648321,985652,3.387434701,1598698,4713325,698377,3354687,7536584,0,0,0.029990081,0.000583877,0.034155082,0.000621005,0.065538023,0.001012449,0.087856874,0.001438263,0.201122138,0.002164077,0.244519103,0.002357359,0.258971321,0.002408915,0.081765739,0.173356749,0.151630023,0.566470183,0.189492919,0.061828842,0.408443921,0.497843717,0.502156283,0.082178954,0.078275433,0.074908509,0.073470742,0.072693459,0.161660752,0.143747805,0.134039217,0.097536958,0.047771279,0.024752111,0.008964781,0.123569231,0.128590292,0.259571266,0.21424097,0.033779627,0.104786591,0.10229762,0.509670995,0.388031386,-0.031522088,0.010608471,0.007706394,0.029021838,-0.071408466,0.022946526,-0.012989948,0,-0.138133907,0.003726934,0,0.0250501,0,0,0,0.109000422,0.065425811,-0.419813941,-0.362403297,0.531462156,-0.480523487,2.97518751,-0.539476755,,,0.117055808,-0.010239251,-0.076377953,-0.076377953,-0.103202847,-0.117437722,-0.111769784,-0.104489209,-0.115158489,-0.056700492,-0.151033939,-0.167550223,-0.039012926,-0.130712531,0.0967838,0.0967838,0.102455825,0.115738425,0.155562686,0.146167867,0.090842616,0.083741218,0.201606478,0.216190332,0.41245158,0.209913924,0,0,0,0.080239145,-0.819402566,-0.438102617,-0.355639371,0.543264207,-0.465447324,2.691325468,-0.528909347,,,-0.037247475,-0.006550479,0.013013699,0.013013699,-0.011320755,-0.015291354,0.026405694,0.026405694,-0.034777172,0.022292558,0.020123119,0.012417371,0.357347711,0.051763013,0.909188186,0.940597482,0.92161627,0.94949398,0.863147601,0.923720387,0,-1,0,-1,-1,-1,1,1,1
71806,48141,11-City: Large,-0.015633116,0.009714173,-0.837387626,-0.387096774,33.89415205,31.79610136,35.64327485,256557,3.05214425,196625,3.514775828,270307,839238,976851,4547908,10217256,0,0,0.028484173,0.000677996,0.056065145,0.001029505,0.134231291,0.002794201,0.164248997,0.003300613,0.226951115,0.004041762,0.062462615,0.000701827,0.06409624,0.000705402,0.158313253,0.125965251,0.169048196,0.820577608,0.031054884,0.010346632,0.822002705,0.484453198,0.515546802,0.080710975,0.082558231,0.084783931,0.086747343,0.077669685,0.133282208,0.130876654,0.127219611,0.093455668,0.055249067,0.035626187,0.01182044,0.094033685,0.104343284,0.293708611,0.214151241,0.032281325,0.138717712,0.050868087,0.598190206,0.350941707,0.017984983,0.446317315,0.10126011,0.260237763,-0.516317001,-0.050159237,0.082107449,3.578439551,0.032459953,0.002105672,0,0.104322627,0,0,0,0.101482053,0.014638704,-0.983738359,79.91579457,-0.926084389,0.542759028,7.071050305,-0.76576324,-0.843658067,2.095837515,0.116185043,-0.018037497,-0.314814815,-0.339391041,-0.332487416,-0.343375,-0.348379197,-0.3589049,-0.384775011,-0.384775011,-0.440102828,-0.430848329,-0.490605552,-0.40093414,0.418604651,0.47247271,0.45735463,0.46742568,0.554917444,0.57385099,0.722035022,0.726049089,0.759098942,0.730495707,1.058236531,0.730219827,0,0,0,-0.009565877,-0.849222561,-0.983445894,116.0299147,-0.918599686,0.944243187,2.903829814,-0.777512378,-0.83082123,13.17410492,0.152416357,-0.015969806,-0.027993109,-0.027271336,-0.027197445,-0.036451613,0.013216553,0.008988158,0.059438977,0.061908532,-0.015085477,-0.015085477,0.048454261,0.03651563,0.864700439,0.908689568,0.884970757,0.907227788,0.818566299,0.88759483,-1,0,0,-1,-1,-1,1,1,1
15828,48029,11-City: Large,-0.014458876,0.008482008,-0.814530454,-0.407407407,35.11605166,33.72444649,36.42702952,608931,2.799298893,416356,3.324584871,662872,2003554,1388847,6557773,14732584,0,0,0.023372966,0.00068678,0.026556809,0.000732199,0.082863751,0.00138454,0.118131081,0.001855702,0.250659079,0.002768081,0.310209258,0.00310648,0.331664632,0.003172862,0.076992346,0.109459459,0.132349653,0.729106418,0.075165634,0.024340831,0.587225248,0.490350618,0.509649382,0.075862519,0.075990816,0.074713679,0.07736301,0.077826628,0.1476971,0.134568249,0.132446685,0.100962052,0.05612463,0.033379345,0.013065286,0.117762111,0.135154886,0.236806797,0.224137053,0.032512715,0.112060316,0.081374685,0.556122449,0.362502866,-0.004190401,-0.254102795,0.094719752,-0.224288015,-0.60148793,-0.055777822,0.212106969,-0.116063378,-0.154882512,0.014668459,0.125,0.006762849,-0.111111111,-0.111111111,-0.111111111,0.195746567,0.113503983,-0.990608563,120.963061,-0.953980146,-0.260105834,15.03111884,-0.529443175,-0.925228332,2.170340288,0.089973804,-0.029786299,-0.202090403,-0.205365352,-0.196765254,-0.234444292,-0.25443569,-0.253607823,-0.335782012,-0.312723661,-0.321454328,-0.322340443,-0.364373113,-0.314274487,0.236916549,0.246051687,0.264423077,0.329949239,0.317982124,0.309664761,0.554817011,0.499779241,0.444935286,0.45581546,0.78558952,0.469576207,-0.111111111,-0.111111111,-0.111111111,0.221531262,-0.849752797,-0.990647917,89.97190625,-0.949621157,-0.426055227,5.388594361,-0.555689809,-0.90936874,1.802379886,-0.078844077,-0.015554758,-0.013052415,-0.009844156,0.015628549,0.018150231,-0.017359567,-0.022476468,0.032737427,0.030762786,-0.019545416,-0.01345274,0.134968708,0.007725899,0.83716982,0.883902799,0.860960591,0.893319485,0.800111434,0.871518979,-1,-1,-1,-1,-1,-1,1,1,1
101846,48157,11-City: Large,-0.030360424,-0.004830943,-0.846623489,-0.406779661,36.85311005,35.57464115,37.89569378,187384,3.065837321,153765,3.416076555,197030,811688,1277568,5872676,13193457,0,0,0.019967032,0.0003696,0.021725096,0.000401632,0.061019751,0.00065296,0.088871586,0.0008932,0.201834942,0.001294832,0.27004588,0.001445137,0.279294507,0.001462385,0,0.118015808,0.130877097,0.506188341,0.214935725,0.169754431,0.237398249,0.490912663,0.509087337,0.074734999,0.083927397,0.086401025,0.077775785,0.052860132,0.124930173,0.15884006,0.157563955,0.109922699,0.045967115,0.02014606,0.0069306,0.064487897,0.084825812,0.369060325,0.279874482,0.02518358,0.087227298,0.048957012,0.760031467,0.191011521,-0.02685628,-0.080820635,0.020300793,0.011065202,-0.154006464,0.020558836,-0.036660368,0,0.008430786,-0.00057234,0,-0.025292358,0,0,0,0.142957831,0.091659818,-0.905860567,5.948314508,-0.46698761,-0.838491087,12.20456276,-0.450384646,,,-0.008913672,-0.011722014,-0.129457316,-0.120708143,-0.215345573,-0.224660997,-0.194742304,-0.194742304,-0.157815044,-0.154998372,-0.210597958,-0.215764685,-0.215157761,-0.170965947,0.12345898,0.128758315,0.26083568,0.282699882,0.25145776,0.25145776,0.168528162,0.151547303,0.251918159,0.256470588,0.222236311,0.21947361,0,0,0,0.05366497,-0.864670543,-0.908388802,5.386747318,-0.456167035,-0.836703959,10.17097474,-0.439085194,,,-0.000558036,-0.012287645,-0.021981004,-0.007492005,-0.010679702,-0.005472753,0.007745993,0.007745993,-0.015883161,-0.026940654,-0.011733249,-0.014631392,-0.040737317,0.010985149,0.861066986,0.906076316,0.877024881,0.905367765,0.820385606,0.890033065,0,0,0,-1,-1,-1,1,1,1
227816,48453,11-City: Large,-0.054694189,-0.040721033,-0.707498716,-0.35,34.23206897,33.77862069,34.73172414,404467,2.477293103,229929,3.080137931,441240,1273954,884315,3852584,8655151,0,0,0.022961583,0.000343027,0.025073904,0.000360296,0.053036452,0.000640525,0.06903389,0.00083912,0.162507437,0.001231599,0.203528542,0.001378386,0.21821824,0.001415279,0.063548102,0.144183989,0.1578125,0.692997717,0.085239576,0.057927335,0.334645492,0.504397295,0.495602705,0.07397883,0.06901137,0.061301459,0.066593053,0.095379521,0.188010732,0.150864131,0.129260368,0.092612661,0.041801641,0.022002097,0.009184138,0.152682419,0.155283373,0.212603253,0.200001483,0.025139257,0.07473292,0.083340132,0.475965461,0.440694407,-0.070830457,0.465529545,-0.092741955,-0.094343885,-0.005166176,0.001961937,-0.06380397,0.060333217,0.12754549,-0.005291608,0,-0.064644676,0,0,0,0.27911524,0.195363571,-0.695074452,1.430800886,-0.789339744,0.383177646,3.484697063,-0.646480158,-0.791564062,0.606178293,-0.023853872,-0.004955545,-0.251475797,-0.256638033,-0.22471338,-0.218949168,-0.30436884,-0.298758911,-0.262318701,-0.268081837,-0.302094582,-0.299291749,-0.319798296,-0.318830948,0.323317441,0.336805556,0.288963169,0.279450526,0.450936686,0.439329193,0.390425814,0.401374049,0.388322521,0.382769231,0.440217902,0.417575628,0,0,0,0.166188087,-0.818558206,-0.716672468,2.562410517,-0.808876788,0.252683293,3.461528329,-0.645786574,-0.804863102,0.703084196,0.100649164,-0.01022093,-0.009464867,-0.006269592,-0.000684102,-0.000684102,0.00931677,0.00931677,0.02569112,0.02569112,-0.03108219,-0.03108219,-0.020361329,-0.034391353,0.865467841,0.903442998,0.875366872,0.902164578,0.823009967,0.885640117,0,0,0,-1,-1,-1,1,1,1
86902,48171,43-Rural: Remote,-0.038955449,-0.030345749,-0.290672451,-0.272727273,49.1875,47.6,50.59375,10572,2.310625,7234,2.823125,12778,26988,58821,235255,528521,0,0,0.011560694,0.000370535,0.01363569,0.000370535,0.078368164,0.001630354,0.100303839,0.002000889,0.181191641,0.003557137,0.213539351,0.004038832,0.221691122,0.0042241,0.943119266,0.934142114,0.971223022,0.91263035,0.003583364,0.003583364,0.20006442,0.481861739,0.518138261,0.049683939,0.054676491,0.060514555,0.056286991,0.038128598,0.082417361,0.097636591,0.139227765,0.156258807,0.132262351,0.089261988,0.043644563,0.111048051,0.173193341,0.180382142,0.394911086,0.017972002,0.049470299,0.172640476,0.623650023,0.203709501,-0.011328864,-1,0.203832269,,-0.032818519,0.046435692,-0.03120165,-0.304452467,-0.087093863,0.020132546,0,0.010830325,0,0,0,0.007022706,0.008018012,-1,,-0.960428571,227.0303571,-0.311709726,-0.452359694,-0.906339814,1.190561224,-0.067244898,-0.005210049,0,0,0.029411765,0,0.043478261,0.043478261,0.105902778,0.105902778,-0.066252588,-0.066252588,0.170731707,0.11627907,0.027027027,0.027027027,-0.022222222,-0.022222222,0.027027027,0.027027027,-0.097435897,-0.097435897,0.151476252,0.151476252,-0.043478261,-0.02173913,0,0,0,0.040171092,-0.515978836,-1,90.86071429,-0.952362637,,-0.334298394,-0.426929638,-0.909262166,0.523639456,-0.148482143,0.014817605,0.027027027,0.027027027,0.006535948,-0.022222222,0.071680376,0.071680376,-0.001851852,-0.001851852,0.07518797,0.07518797,0.119830329,0.092012133,0.883969919,0.919457096,0.902386085,0.922217565,0.88549101,0.936164639,0,0,0,0,1,1,-1,-1,-1
244901,48487,42-Rural: Distant,0.000408914,0.032829941,-0.459627329,-0.454545455,38.16666667,36.875,39.25833333,5289,2.461666667,3498,3.051666667,6318,12769,0,0,0,64390,57900,0.014723158,0.000156629,0.029054742,0.000469888,0.138851907,0.003915733,0.151382254,0.004385621,0.261727622,0.006186859,0.291095622,0.006891691,0.310752604,0.00704832,1,1,1,0.782046546,0.080236424,0.007240488,0.259179904,0.4976727,0.5023273,0.071296638,0.071074991,0.065312154,0.077946066,0.065386036,0.117990395,0.109124492,0.142814924,0.123309937,0.080310307,0.051126709,0.024307351,0.138589525,0.160332766,0.195689166,0.281149556,0.033654755,0.095103044,0.162867996,0.529439696,0.307692308,-0.134328358,0,-0.135135135,,0.015151515,0.043478261,0.103448276,0,-0.666666667,-0.022610225,0,-0.018691589,0,0,0,-0.072810195,0.014756892,-1,11.73809524,-0.968154762,18.36190476,0.079886283,-0.646164021,,,1.377777778,0.022049766,1.8125,1.8125,-0.012345679,-0.012345679,-0.111111111,-0.111111111,0,0,-0.142857143,-0.142857143,0.1,0.1,-0.644444444,-0.644444444,0.125,0.125,-0.181818182,-0.181818182,0,0,0.166666667,0.166666667,-0.008264463,-0.008264463,0,0,0,-0.072156784,-0.585087719,-1,11.73809524,-0.972458172,,0.096248196,-0.630779848,,,-0.207407407,-0.001059009,0,0,0.111111111,0.111111111,-0.272727273,-0.272727273,0,0,0,0,0.090909091,0.090909091,0.854679282,0.908615715,0.845960541,0.890141766,0.832790592,0.893301742,1,1,1,0,0,0,0,1,1
35902,48069,43-Rural: Remote,-0.000591716,0.006742262,-0.205128205,-0.2,35.38571429,35.2,35.38571429,2744,2.894285714,2091,3.364285714,3166,7530,102856,399758,898089,0,0,0.034130146,0.000664011,0.042231076,0.000929615,0.1124834,0.003718459,0.143824701,0.004249668,0.2875166,0.005976096,0.325365206,0.0062417,0.345816733,0.006374502,0.92039801,0,0.990697674,0.686182089,0.020094269,0.004093277,0.598858844,0.506574051,0.493425949,0.086703051,0.088439593,0.08682709,0.076655917,0.056809725,0.120069462,0.111262714,0.127511784,0.112130985,0.06871744,0.050731828,0.014140412,0.115889213,0.098760933,0.305029155,0.29664723,0.032069971,0.076530612,0.133291219,0.587176248,0.279532533,-0.075022462,0,-0.000331848,-1,0.451257862,-0.033630995,0.004716981,-0.145990566,0.644082333,0.030312447,0,-0.004716981,0,0,0,-0.073249503,-0.060434198,-1,,-1,,7.965366387,-0.561423305,-0.566583031,0.06384165,-0.218536072,-0.028697377,-0.005263158,-0.005263158,-0.022624434,-0.022624434,0.25,0.25,0.026315789,0.026315789,0.071428571,0.071428571,-0.066666667,-0.066666667,0.041666667,0.041666667,0.203703704,0.203703704,-0.272727273,-0.272727273,0.055555556,0.055555556,-0.057692308,-0.057692308,-0.017857143,-0.017857143,0,0,0,-0.275550599,-0.777417582,-1,,-1,1.523696682,12.01105845,-0.576173076,-0.564538612,-0.091469194,0.284791038,0.000745182,0.036184211,0.036184211,0.176470588,0.176470588,-0.090909091,-0.090909091,0.083333333,0.083333333,0.009615385,0.009615385,-0.083333333,-0.083333333,0.883434974,0.934652504,0.866877631,0.904626227,0.88194575,0.933766611,1,1,1,1,1,1,-1,0,-1
